gameId,Team1_summonerId_1,Team1_summonerId_2,Team1_summonerId_3,Team1_summonerId_4,Team1_summonerId_5,Team1_win,Team2_summonerId_1,Team2_summonerId_2,Team2_summonerId_3,Team2_summonerId_4,Team2_summonerId_5,Team2_win
3135385221,32131358,55497402,95206903,29069277,19425144,TRUE,20815637,89206875,19806326,86878959,28817908,FALSE
3136747132,72856798,85741371,26988954,,,TRUE,26427224,20301890,31171827,,,FALSE
3136736302,72856798,20789595,27360971,,,TRUE,36638204,44406408,30007986,,,FALSE
3136688651,72856798,24353047,22300531,,,TRUE,86659808,28853484,25278082,,,FALSE
3136682774,72856798,24165519,23092871,,,TRUE,24147737,37800805,47457921,,,FALSE
3136627137,72856798,25199323,27759269,,,TRUE,34604229,38338218,27379567,,,FALSE
3136605053,72856798,24165519,23092871,,,TRUE,21540187,30407154,19072093,,,FALSE
3135302175,72856798,25854021,21008912,32900575,21369775,FALSE,19299968,23170919,42278522,195608,22403826,TRUE
3135283298,72856798,46741395,22401218,,,FALSE,24414609,29705094,51651072,,,TRUE
3136715160,87080148,42176118,95136999,89037252,70071834,FALSE,96016861,73306918,400320,97607023,36807362,TRUE
3136657260,87080148,95136999,20181136,89037252,70071834,TRUE,19149907,97408299,97187059,19099982,96597418,FALSE
3136578654,87080148,32081620,19368439,22743897,95166892,FALSE,39550789,26656911,21112717,27651481,72857387,TRUE
3136463820,87080148,62924470,84279233,95167019,21500820,TRUE,43750078,40696824,19931538,94418813,94738630,FALSE
3136244269,87080148,23307330,28567157,25532701,21593023,TRUE,22424385,29737467,89638057,76530202,78377080,FALSE
3135565001,87080148,23307330,23735326,91577003,32131358,TRUE,33543827,35432335,28946246,26316897,95136999,FALSE
3135519872,87080148,23307330,85177049,86356846,28931680,TRUE,18995872,95136999,31211177,22275693,69868141,FALSE
3135237444,87080148,30822111,23818928,95997567,89037252,TRUE,21950700,73306985,51803221,20209443,28147285,FALSE
3135251671,87080148,93737608,28931680,89037252,20605205,FALSE,85828951,23267851,32306792,22709393,20941465,TRUE
3135196312,87080148,94808591,20537397,89037252,19889228,FALSE,21302646,52200067,27361426,94738630,94789012,TRUE
3135915815,21285694,23441464,35452243,33707181,35769412,TRUE,34148603,35047682,62924470,35554586,44809687,FALSE
3135748761,21285694,35432335,22107301,31219746,32306792,FALSE,35452243,24194142,64112014,27408923,52214396,TRUE
3135639869,21285694,22395987,91577003,32131358,19642904,TRUE,19670314,61217165,33946949,36807362,47428011,FALSE
3134147603,21285694,93737608,20160611,41523185,97187059,TRUE,22107301,64112014,40560749,19099982,40219771,FALSE
3134097399,21285694,34628974,40956922,92787606,19425144,TRUE,26656911,26999561,27530264,36467479,33678783,FALSE
3134015654,21285694,32081620,90248741,65218006,21714748,TRUE,42836792,95166805,19670314,85427379,81198200,FALSE
3133959116,21285694,55497402,21714748,20773332,21604393,TRUE,19670314,32081620,90248741,85427379,65218006,FALSE
3133973374,21285694,19666136,22556334,20815637,19368439,FALSE,19708052,97817495,20778901,32081620,65218006,TRUE
3133917042,21285694,19839596,90248741,32131358,81786874,TRUE,23441464,27530264,25532701,34518587,58245272,FALSE
3133420305,21285694,35432335,87080148,38515770,37067072,FALSE,42256924,70688737,69868138,33037228,70027323,TRUE
3135781641,21573676,21394155,35554586,21774730,20618554,FALSE,23735326,38513158,145711,19828997,22709393,TRUE
3135428888,21573676,72406805,19782758,19576209,37770078,FALSE,53149239,20770871,46359006,19656488,45537513,TRUE
3135425668,21573676,19201451,72406805,22731259,19576209,TRUE,19272499,21142816,26348880,44408566,25569963,FALSE
3134275334,21573676,87080148,27361426,19368439,19920657,TRUE,35432335,21302646,40634635,86878959,21112717,FALSE
3132885675,21573676,27526593,26999839,43932609,31347682,TRUE,29058370,48067899,35175547,56893245,53230703,FALSE
3133716935,69868138,93387980,44422005,81198199,86777184,FALSE,82747125,61000543,73306985,41018039,28147285,TRUE
3133648805,69868138,84326864,97187059,21800660,43747714,FALSE,21302646,35432335,94418821,20101413,81198200,TRUE
3133630936,69868138,95166906,85998367,27373063,21580625,FALSE,86878959,41518117,20101413,21800660,94418904,TRUE
3133580625,69868138,95166906,62924470,26316897,22329896,TRUE,43573667,21729191,19099982,85749594,27373063,FALSE
3133521400,69868138,95166906,94418821,65227634,94987702,TRUE,22424385,42256924,49534099,85749594,84396817,FALSE
3133420305,69868138,42256924,70688737,33037228,70027323,TRUE,35432335,87080148,38515770,37067072,21285694,FALSE
3133414331,69868138,33402269,21599287,22275693,27300678,FALSE,19708052,58057567,43825991,94471379,19828997,TRUE
3133328800,69868138,42256924,27865763,94471379,79837869,TRUE,85377943,42278386,58057567,31211177,22275693,FALSE
3132784703,69868138,95166906,54367179,90786998,19828997,TRUE,22447540,30480956,38515770,37067072,31318311,FALSE
3132698363,69868138,95166906,19670314,21348510,19096814,TRUE,42836792,30738401,48628389,51628250,44246839,FALSE
3135137129,19468950,49690835,25474601,22716302,32648227,TRUE,25513157,86328221,19585079,20118267,42478237,FALSE
3133348188,19468950,101427,24873686,22716302,53606881,FALSE,20942278,19640655,36226808,27899939,21403913,TRUE
3132962362,19468950,101427,24873686,22716302,53606881,TRUE,61339923,37159849,66138229,42122527,65774836,FALSE
3132825040,19468950,101427,24873686,22716302,53606881,TRUE,27483930,22024899,20198993,25557906,35483917,FALSE
3132596263,19468950,24873686,37071667,30385112,53606881,FALSE,30387714,24625237,31599746,77207081,144665,TRUE
3132581818,19468950,24873686,41731743,77207081,53606881,FALSE,39562630,58267310,144665,19226534,22092657,TRUE
3131170633,19468950,95206801,19666136,22709393,81198200,TRUE,26159192,20385190,21726747,30856935,94418904,FALSE
3131125246,19468950,95136999,19603230,89037252,44246839,TRUE,19666136,30001868,19047300,20656837,37802452,FALSE
3131047215,19468950,30001868,52200067,95136999,89037252,FALSE,95206801,19666136,86787804,86797140,238734,TRUE
3131051207,19468950,30001868,19929457,95206985,238734,FALSE,26316897,63337108,88038972,20053332,19923074,TRUE
3136765386,94808591,21394155,33611908,20667772,22635849,TRUE,94418813,42327382,30718133,20227321,33946949,FALSE
3136719324,94808591,34148603,95206803,43825991,22709393,FALSE,400320,73306918,94418821,97607023,24516174,TRUE
3136591880,94808591,35432335,25854021,46517338,97607023,FALSE,43800383,19673273,25532701,20537397,72857387,TRUE
3136531771,94808591,35432335,36467479,64112014,97187059,FALSE,21302646,42256924,94808814,23717728,37802452,TRUE
3135258220,94808591,95206801,46088149,37882499,41521265,FALSE,35432335,43573667,36467479,37067072,94738630,TRUE
3135254813,94808591,46088149,94418821,20537397,36029612,TRUE,36467479,24475395,37067072,94738630,37802452,FALSE
3135251125,94808591,85998367,27361426,37802452,19889228,TRUE,21302646,94418821,20537397,94738630,47428011,FALSE
3135196312,94808591,87080148,20537397,89037252,19889228,FALSE,21302646,52200067,27361426,94738630,94789012,TRUE
3135024176,94808591,30001868,20815637,54367179,94789012,FALSE,34628974,92787606,23483486,37802452,97607448,TRUE
3134948189,94808591,33543827,20815637,54367179,97607448,TRUE,30001868,20110160,23483486,21800660,77480142,FALSE
3136450253,23735326,37480720,19094612,40449047,28910121,FALSE,40346836,35745600,20456106,27892224,25950124,TRUE
3135781641,23735326,38513158,145711,19828997,22709393,TRUE,21394155,35554586,21774730,20618554,21573676,FALSE
3135565001,23735326,23307330,87080148,91577003,32131358,TRUE,33543827,35432335,28946246,26316897,95136999,FALSE
3135506146,23735326,42256924,22667397,28160866,24838086,TRUE,22441650,33352349,41528584,21322517,50840059,FALSE
3133647636,23735326,37480720,19094612,40449047,28910121,FALSE,59027092,43884486,38368178,148027,19556034,TRUE
3136583583,83180,42256924,23717728,22709393,20605205,FALSE,30001868,34148603,54367179,42176118,33946949,TRUE
3136466522,83180,23278439,43825991,86777339,94987702,FALSE,69868142,84557369,41523185,21999355,81578128,TRUE
3124537764,83180,46088149,28931680,19926370,68597024,TRUE,24471277,21726747,36029612,70797806,32772336,FALSE
3124421228,83180,34148603,37903782,94789012,41521265,TRUE,21729191,33037228,19099982,69867373,19889228,FALSE
3123938902,83180,46920042,37763430,38978209,42307083,FALSE,85751006,86769621,87437583,21128381,86530062,TRUE
3123910241,83180,41715891,22052813,45108989,40016339,TRUE,78298527,76508116,19803630,88957526,24781771,FALSE
3123447168,83180,40770515,19662872,19422663,32306792,TRUE,46597270,21326641,93647556,22126727,43942588,FALSE
3123210407,83180,94789011,22269282,84279233,85828951,TRUE,86797333,46517338,19929457,37802452,74067492,FALSE
3123191106,83180,46517338,19929457,23832178,97607448,FALSE,22269282,28931680,37802452,238734,44246839,TRUE
3123126064,83180,46517338,28931680,19929457,97607448,TRUE,21726747,42176118,37802452,44246839,238734,FALSE
3135251671,85828951,23267851,32306792,22709393,20941465,TRUE,93737608,87080148,28931680,89037252,20605205,FALSE
3133469972,85828951,86527764,37067072,19099982,22329896,FALSE,35673903,40956922,71136981,95927411,23323006,TRUE
3132407975,85828951,33543827,85281012,42327382,28396893,TRUE,95166906,82747125,40634635,27635854,22743897,FALSE
3131166090,85828951,19920657,43729955,74067492,55776940,TRUE,82799556,70688737,21800660,24516174,20881158,FALSE
3131057609,85828951,33543827,85998367,19833744,20908687,TRUE,29737467,19929457,72857387,74067492,19923074,FALSE
3128705788,85828951,82747125,95206803,21112717,37802452,FALSE,20965425,42176118,57396939,74067492,19923074,TRUE
3128648629,85828951,37903782,71736807,43033763,49727000,FALSE,20965425,35917998,22079969,42035133,50805810,TRUE
3127391220,85828951,20160611,27530264,28396893,95206800,FALSE,34148603,18995872,22676062,23717140,22275693,TRUE
3125746355,85828951,22300335,60814394,94738630,21546764,TRUE,19780940,35917998,62597303,70027323,31318311,FALSE
3124139229,85828951,22109686,21726747,68627391,33707181,FALSE,19652383,207166,44422005,19923074,238734,TRUE
3136448913,22424385,86377415,94418821,36029612,97607448,TRUE,30001868,34148603,21800660,21714748,24806549,FALSE
3136442421,22424385,23483486,35769412,44738810,24806549,FALSE,30001868,34148603,43851073,19889228,43942588,TRUE
